tabelog_site,restaurant_name,rating,rating_users,save_users,main_genre,address_region,address_locality,address_street,closest_station,lunch_budget,dinner_budget,review_lunch_budget,review_dinner_budget,award_medals,award_selections,award_kamiawa,genre,transportation,closed_dates,opening_hrs,reservation_status,payment_methods,no_of_seats,official_website,social_account,opening_date,remarks,branches,lat,lng,image,name,price_range,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,prev_rating,prev_rating_users,prev_save_users
https://tabelog.com/shiga/A2501/A250101/25005689/,らーめん 与七 堅田店（よしち）,3.66,649,12966,ラーメン,滋賀県,大津市,今堅田2-40-25,堅田駅,～￥999,～￥999,"￥1,000～￥1,999","￥1,000～￥1,999",,"食べログ ラーメン WEST 百名店 2025 選出店, 食べログ ラーメン WEST 百名店 2024 選出店, 食べログ ラーメン WEST 百名店 2023 選出店",,ラーメン、つけ麺、餃子,"JR西日本湖西線
堅田駅から510m",,"月・火・水・木・金・土・日・祝日・祝前日・祝後日



11:00 - 15:00
L.O. 14:50


18:00 - 23:00
L.O. 22:50






■ 定休日1月1日,不定休",予約不可,"カード不可


電子マネー不可


QRコード決済不可","16席

（カウンター 6席,テーブル2人×3卓,4人×1卓）",https://yoshichi.jp,"https://x.com/p0385328

https://www.instagram.com/ramenyoshichi",2011年12月13日,瓶コーク提供店,,35.12437151,135.9184866,https://tblg.k-img.com/restaurant/images/Rvw/339120/640x640_rect_c63e526740a0e3646765e57cd75334dc.jpg,らーめん 与七 堅田店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.66,649,12966
https://tabelog.com/shiga/A2502/A250203/25008827/,Grill&Dining G（グリル＆ダイニング ジー）,3.38,95,1186,ダイニングバー,滋賀県,守山市,今浜町十軒家2876 琵琶湖マリオットホテル 12F,小野駅,"￥3,000～￥3,999","￥8,000～￥9,999","￥3,000～￥3,999","￥10,000～￥14,999",,,,ダイニングバー、ステーキ、洋食,"車をご利用の場合■東京・名古屋方面ルート名神高速・栗東ICより国道8号・「辻」交差点左折・琵琶湖大橋取付道路経由約15km（約30分） ■京都方面ルート京都東ICより西大津バイパス・湖西道路経由約18km（約30分）電車をご利用の場合 ■シャトルバスホテル←→堅田駅●料金：無料　●所要時間：約15分　●堅田駅前ロータリーより出発●運行日：毎日
小野駅から3,330m",,"07:00 - 10:30


11:30 - 14:30


17:30 - 22:00
L.O. 21:00






■ 営業時間※ブッフェは10:00まで",予約可,"カード可

（VISA、Master、AMEX、Diners）



電子マネー不可


QRコード決済不可","190席

（ホール182席　個室8席）",http://biwako-marriott.com/restaurant/,"https://www.facebook.com/lakebiwamarriott/

https://x.com/biwako_marriott

https://www.instagram.com/lakebiwamarriott",2017年7月28日,,,35.12522505,135.9549945,https://tblg.k-img.com/restaurant/images/Rvw/317138/640x640_rect_b5d1a9ba3c0c74c641febe38f9a2e0f2.jpg,Grill&Dining G,"￥8,000～￥9,999",,,,,,,,,,,,,,,,,,,,,,,,,3.38,95,1186
https://tabelog.com/shiga/A2503/A250301/25007466/,ラ コリーナ近江八幡（La Collina）,3.72,2639,33727,バームクーヘン,滋賀県,近江八幡市,北之庄町615-1,近江八幡駅,"￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999",,"食べログ スイーツ WEST 百名店 2023 選出店, 食べログ スイーツ WEST 百名店 2022 選出店, 食べログ スイーツ WEST 百名店 2019 選出店, 食べログ スイーツ WEST 百名店 2018 選出店",,バームクーヘン、和菓子、カフェ,"JR近江八幡駅から近江鉄道バス乗換、北之庄バス停下車より徒歩3分。長命寺行き、または長命寺経由休暇村行きで10分。名神高速道路八日市IC・竜王ICより車で約40分。JR近江八幡駅(北口)の、駅リンくんにレンタサイクルあり。
近江八幡駅から3,084m",,"09:00 - 18:00






■ 営業時間9:00～18:00(カフェ L.O.17:00）■ 定休日1月1日のみ休み。


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど））


QRコード決済可

（PayPay）","70席

（カウンター席、大テーブル席あり）",http://taneya.jp/la_collina/,https://www.instagram.com/taneya.clubharie?igsh=NjkzN3JwYXh6OWpx,2015年1月9日,カフェは、メインショップの2階、カステラショップにあります。メインショップは、フードは焼きたてバームクーヘンのみ。カステラショップは、カステラの他に、軽食もあります。他に、コンテナショップで、アランチーノや氷菓なども販売されています。パンショップもあります。,,35.14890375,136.0913936,https://tblg.k-img.com/restaurant/images/Rvw/281524/640x640_rect_7b222a6d31db294a844ebb44c1105b0c.jpg,ラ コリーナ近江八幡,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.72,2639,33727
https://tabelog.com/shiga/A2502/A250203/25008840/,ステーキ&グリル OKAKI 守山店（オカキ）,3.53,123,5647,ステーキ,滋賀県,守山市,勝部1-1-17 cocotto守山 1F,守山駅,"￥2,000～￥2,999","￥4,000～￥4,999","￥2,000～￥2,999","￥5,000～￥5,999",,食べログ ステーキ・鉄板焼き WEST 百名店 2024 選出店,,ステーキ、牛料理、鉄板焼き,"JR守山駅西口を出てすぐ
守山駅から98m",火曜日,"月・水・木・金



11:30 - 14:30
L.O. 14:00


17:00 - 21:00
L.O. 20:30





土



11:00 - 15:00
L.O. 14:30


17:00 - 21:30
L.O. 21:00





日



11:00 - 15:00
L.O. 14:30


17:00 - 21:00
L.O. 20:30





火



定休日






■ 定休日火曜日（祝日を除く）",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY）","48席

（貸切ご予約は要ご相談）",https://www.okakihonten.jp/moriyama/,,2017年8月1日,※40名様以上50名様迄の団体様貸切り可。※お待ちのお客様の組数が多い場合、営業時間より早く受付を終了させて頂く事がございます。予めご了承下さいませ。,,35.05046224,135.994556,https://tblg.k-img.com/restaurant/images/Rvw/71791/640x640_rect_71791906.jpg,ステーキ&グリル OKAKI 守山店,"￥4,000～￥4,999",,,,,,,,,,,,,,,,,,,,,,,,,3.53,123,5647
https://tabelog.com/kyoto/A2601/A260202/26027283/,アッサンブラージュ カキモト（ASSEMBLAGES KAKIMOTO）,3.94,867,62337,ケーキ,京都府,京都市中京区,竹屋町通寺町西入ル松本町587-5,神宮丸太町駅,"￥2,000～￥2,999","￥15,000～￥19,999","￥2,000～￥2,999","￥20,000～￥29,999",,"食べログ スイーツ WEST 百名店 2023 選出店, 食べログ スイーツ WEST 百名店 2022 選出店, 食べログ スイーツ WEST 百名店 2020 選出店, 食べログ スイーツ WEST 百名店 2019 選出店, 食べログ スイーツ WEST 百名店 2018 選出店, 食べログ スイーツ 百名店 2017 選出店",,ケーキ、チョコレート、創作料理,"市バス「裁判所前」停留所から徒歩5分京阪「神宮丸太町駅」より徒歩8分
神宮丸太町駅から551m",,■ 営業時間[月・木～日]12:00～17:00(Cafe) 12:00～19:00(Store)18:00～(Dinner 要予約) ■ 定休日火曜日、水曜日,予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済可","10席

（カウンター席のみ）",http://assemblages.jp/,"https://www.facebook.com/assemblages.2020.kakimoto

https://www.instagram.com/assemblageskakimoto",2016年4月21日,,,35.0161412,135.7667252,https://tblg.k-img.com/restaurant/images/Rvw/158511/640x640_rect_158511301.jpg,アッサンブラージュ カキモト,"￥15,000～￥19,999",,,,,,,,,,,,,,,,,,,,,,,,,3.94,867,62337
https://tabelog.com/kyoto/A2601/A260201/26004753/,村上開新堂,3.71,753,37043,洋菓子,京都府,京都市中京区,常盤木町62,京都市役所前駅,,,～￥999,,,"食べログ スイーツ WEST 百名店 2023 選出店, 食べログ スイーツ WEST 百名店 2022 選出店, 食べログ スイーツ WEST 百名店 2020 選出店",,洋菓子、和菓子,"京都市営地下鉄東西線 京都市役所前駅 11番出口から徒歩約4分京都市営地下鉄烏丸線 丸太町駅 7番出口から徒歩約10分京阪本線 三条駅 12番出口から徒歩約10分
京都市役所前駅から334m",日曜日、祝日,"月・火・水・木・金・土



10:00 - 17:00
L.O. 16:30





日・祝日



定休日






■ 営業時間販売　　10:00～18:00※カフェは改装工事中でしばらくお休みされてます。■ 定休日第3月曜",予約不可,"カード可

（JCB、AMEX）



電子マネー不可


QRコード決済不可",15席,http://www.murakami-kaishindo.jp,https://www.instagram.com/murakami_kaishindo_kyoto/,1907年9月15日,,,35.01381219,135.7675051,https://tblg.k-img.com/restaurant/images/Rvw/106001/640x640_rect_106001424.jpg,村上開新堂,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.71,753,37043
https://tabelog.com/kyoto/A2601/A260202/26006075/,とんかつ山本,3.68,477,33768,とんかつ,京都府,京都市中京区,新烏丸通二条上ル,京都市役所前駅,,,"￥2,000～￥2,999","￥3,000～￥3,999",,"食べログ とんかつ 百名店 2024 選出店, 食べログ とんかつ 百名店 2022 選出店, 食べログ とんかつ 百名店 2021 選出店, 食べログ とんかつ 百名店 2019 選出店, 食べログ とんかつ 百名店 2018 選出店, 食べログ とんかつ 百名店 2017 選出店",,とんかつ、日本料理、洋食,京都市役所前駅から378m,日曜日,"月・火・水・木・金・土



11:30 - 13:30


17:00 - 21:00





日



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード不可


電子マネー不可


QRコード決済不可","13席

（カウンター席（１３席）とお座敷席（個室））",,,1968年,,,35.01434419,135.768171,https://tblg.k-img.com/restaurant/images/Rvw/176352/640x640_rect_8fbb40a468b7f5b114c2aca00e0ea868.jpg,とんかつ山本,"￥3,000～￥3,999",,,,,,,,,,,,,,,,,,,,,,,,,3.68,477,33768
https://tabelog.com/osaka/A2701/A270102/27096946/,ダイナミックキッチン＆バー 響 中之島フェスティバルプラザ店,3.29,252,11454,居酒屋,大阪府,大阪市北区,中之島3-2 中之島フェスティバルタワー・ウエスト 2F,渡辺橋駅,"￥1,000～￥1,999","￥6,000～￥7,999","￥1,000～￥1,999","￥8,000～￥9,999",,,,居酒屋、海鮮、ステーキ,"地下鉄四つ橋線 肥後橋駅 徒歩1分京阪中之島線 渡辺橋駅 徒歩1分地下鉄御堂筋線 淀屋橋駅 徒歩5分
渡辺橋駅から63m",,"月・火・水・木・金



11:00 - 14:30
L.O. 料理13:30 ドリンク14:00


17:00 - 23:00
L.O. 料理22:00 ドリンク22:30





土・日・祝日



11:00 - 15:00
L.O. 料理14:00 ドリンク14:30


17:00 - 22:00
L.O. 料理21:00 ドリンク21:30






■ 定休日年末年始・ビル休館日除く",予約可,"カード可

（VISA、Master、JCB、AMEX）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY）",138席,http://www.dynac-japan.com/shop/hibiki/nakanoshima/,,2017年4月17日,当店では食材調達や調理過程において、全てのアレルギー物質を取り除くことが困難なため、食物アレルギー対応をいたしかねます。ご理解のほどお願い申し上げます。,tabelog.com/grouplst/G02645/,34.69346264,135.4951726,https://tblg.k-img.com/restaurant/images/Rvw/106655/640x640_rect_106655940.jpg,ダイナミックキッチン＆バー 響 中之島フェスティバルプラザ店,"￥6,000～￥7,999",,,,,,,,,,,,,,,,,,,,,,,,,3.29,252,11454
https://tabelog.com/osaka/A2701/A270201/27088707/,wad omotenashi cafe,3.61,381,25719,カフェ,大阪府,大阪市中央区,南船場4-9-3 東進ビル 2F,心斎橋駅,,,"￥2,000～￥2,999","￥1,000～￥1,999",,食べログ カフェ WEST 百名店 2025 選出店,,カフェ、かき氷,心斎橋駅から318m,,"12:00 - 19:00
L.O. 18:30






■ 定休日不定休


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済不可",20席,http://wad-cafe.com/,"https://www.facebook.com/wad-277582235616913/

https://x.com/wadcafe

https://www.instagram.com/wadcafe/",2015年,,,34.6777115,135.4988946,https://tblg.k-img.com/restaurant/images/Rvw/152347/640x640_rect_152347078.jpg,wad omotenashi cafe,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.61,381,25719
https://tabelog.com/osaka/A2701/A270102/27097670/,40スカイバー＆ラウンジ,3.56,292,5151,バー,大阪府,大阪市北区,中之島3-2-4 中之島フェスティバルタワー・ウェスト コンラッド大阪 40F,渡辺橋駅,"￥6,000～￥7,999","￥8,000～￥9,999","￥6,000～￥7,999","￥8,000～￥9,999",,,,バー、カフェ、スイーツ,"大阪メトロ四つ橋線「肥後橋駅」（4番出口）、京阪中之島線「渡辺橋駅」（12番出口）直結JR「大阪駅」より徒歩10分、車で約5分※ホテル入口への車寄せは、フェスティバルタワー・ウエストの北側にございます。中之島通りより左折してお入りください。※大阪メトロ「肥後橋駅」の改札前にある、ローソンの売店の左手より地下に降りていただき、通路を抜けて、エスカレーターの左手にあるエレベーターより1階に上がってください。エレベーターを降りてすぐ左手の「銀座・和光」の横に、ホテル入口がございます。「渡辺橋駅」ご利用の方は、改札を出て「肥後橋駅」の改札に向かってください。 「大阪駅」ご利用の方は、「桜橋口」出口より、四つ橋筋をまっすぐ進んでいただき、渡辺橋を渡ってすぐの建物がフェスティバルタワー・ウエストになります。四つ橋筋沿いにホテルの入口がございます。
渡辺橋駅から75m",,"月・火・日



11:00 - 22:30





水・木・金・土



11:00 - 00:00






営業時間・定休日が記載と異なる場合がございます。ご来店時は事前にホームページにてご確認ください。■定休日なし",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済不可","56席

（テーブル48席 、カウンター8席）",http://www.conradosaka.jp/restaurants/40skybar,,2017年6月9日,"以下の時間帯のご来店は、別途カバーチャージ 1,650円を頂戴いたします。土・日・祝日 14:30～17:00月・火・日 19:30～22:00水・木・金・土・祝前日 20:00～22:30※アフタヌーンライブミュージック（土日祝14:30～17:00）の時間帯に、アフタヌーンティーセット（人数分）をご注文された方への、カバーチャージは発生しません。

瓶コーク提供店",,34.69352034,135.4953894,https://tblg.k-img.com/restaurant/images/Rvw/313352/640x640_rect_e224d3a6357e289f47ec15e3f7ad2bf5.jpg,40スカイバー＆ラウンジ,"￥8,000～￥9,999",,,,,,,,,,,,,,,,,,,,,,,,,3.56,292,5151
https://tabelog.com/osaka/A2701/A270102/27097666/,アトモス･イタリアンダイニング（【旧店名】アトモス･ダイニング）,3.52,338,8054,ビュッフェ,大阪府,大阪市北区,中之島3-2-4 中之島フェスティバルタワー・ウェスト コンラッド大阪 40F,渡辺橋駅,"￥6,000～￥7,999","￥8,000～￥9,999","￥8,000～￥9,999","￥8,000～￥9,999",,,,ビュッフェ、イタリアン、スイーツ,"大阪メトロ四つ橋線「肥後橋駅」（4番出口）、京阪中之島線「渡辺橋駅」（12番出口）直結JR「大阪駅」より徒歩10分、車で約5分※ホテル入口への車寄せは、フェスティバルタワー・ウエストの北側にございます。中之島通りより左折してお入りください。※大阪メトロ「肥後橋駅」の改札前にある、ローソンの売店の左手より地下に降りていただき、通路を抜けて、エスカレーターの左手にあるエレベーターより1階に上がってください。エレベーターを降りてすぐ左手の「銀座・和光」の横に、ホテル入口がございます。「渡辺橋駅」ご利用の方は、改札を出て「肥後橋駅」の改札に向かってください。 「大阪駅」ご利用の方は、「桜橋口」出口より、四つ橋筋をまっすぐ進んでいただき、渡辺橋を渡ってすぐの建物がフェスティバルタワー・ウエストになります。四つ橋筋沿いにホテルの入口がございます。
渡辺橋駅から73m",,"月・火・水・木・金



11:30 - 14:00


14:30 - 16:30


17:30 - 21:00





土・日・祝日



11:30 - 14:00


14:30 - 16:00


17:30 - 21:30






■営業時間ランチ　最終入店　13:00　ディナー　最終入店　月～金　20:00　土日祝　20:30営業時間・定休日が記載と異なる場合がございます。ご来店時は事前にホームページにてご確認ください。■ 定休日なし",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済不可",98席,http://www.conradosaka.jp/restaurants/atmos,,2017年6月9日,"※ご朝食は、ご宿泊のお客様を優先させていただいております。混雑状況によりお待ちいただいたり、お時間制限もしくは、ご利用いただけない場合もございますので、ご来館当日、事前にホテルまでお問い合わせください。

瓶コーク提供店",,34.69360744,135.4954079,https://tblg.k-img.com/restaurant/images/Rvw/330584/640x640_rect_495c669406630bccdbca3c95088c7064.jpg,アトモス･イタリアンダイニング,"￥8,000～￥9,999",,,,,,,,,,,,,,,,,,,,,,,,,3.52,338,8054
